HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.image_url1,Input.image_url2,Answer.taskAnswers,Approve,Reject
3MD8CKRQZZ28V2W6PSUM62KZYK7RJN,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:11:00 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:11:00 PST 2020,,,3A4NIXBJ77EPFW58D7FKP2Z4OTPLMT,A9IQ8ED0WSB77,Submitted,Thu Nov 12 16:26:25 PST 2020,Thu Nov 12 16:26:33 PST 2020,Sun Nov 15 16:26:33 PST 2020,,,,8,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/63_ProFill.png,https://yzhouas.github.io/MHIP/All_box/63_Ours.png,"[{""Image"":{""img1"":true,""img2"":false}}]",,
3MD8CKRQZZ28V2W6PSUM62KZYK7RJN,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:11:00 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:11:00 PST 2020,,,3AUQQEL7U68V8NAV26USEEQTCNEV0X,A1FNNL4YJGBU8U,Submitted,Thu Nov 12 15:16:27 PST 2020,Thu Nov 12 15:17:02 PST 2020,Sun Nov 15 15:17:02 PST 2020,,,,35,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/63_ProFill.png,https://yzhouas.github.io/MHIP/All_box/63_Ours.png,"[{""Image"":{""img1"":false,""img2"":true}}]",,
3MD8CKRQZZ28V2W6PSUM62KZYK7RJN,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:11:00 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:11:00 PST 2020,,,3B4YI393VABFH4D3HD87DXC58CGSSR,A1LK8J9O8U4TK9,Submitted,Thu Nov 12 16:33:57 PST 2020,Thu Nov 12 16:34:07 PST 2020,Sun Nov 15 16:34:07 PST 2020,,,,10,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/63_ProFill.png,https://yzhouas.github.io/MHIP/All_box/63_Ours.png,"[{""Image"":{""img1"":false,""img2"":true}}]",,
3MD8CKRQZZ28V2W6PSUM62KZYK7RJN,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:11:00 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:11:00 PST 2020,,,3DR23U6WE6TFMLL05ITSYL4C94PTEK,A34JT9RNHPBH31,Submitted,Thu Nov 12 16:54:29 PST 2020,Thu Nov 12 16:54:41 PST 2020,Sun Nov 15 16:54:41 PST 2020,,,,12,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/63_ProFill.png,https://yzhouas.github.io/MHIP/All_box/63_Ours.png,"[{""Image"":{""img1"":true,""img2"":false}}]",,
3MD8CKRQZZ28V2W6PSUM62KZYK7RJN,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:11:00 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:11:00 PST 2020,,,3E4GGUZ1T96OOMJXIPKZVT8RTO12KE,A1MC3CCKEU9UTR,Submitted,Thu Nov 12 16:11:19 PST 2020,Thu Nov 12 16:11:24 PST 2020,Sun Nov 15 16:11:24 PST 2020,,,,5,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/63_ProFill.png,https://yzhouas.github.io/MHIP/All_box/63_Ours.png,"[{""Image"":{""img1"":false,""img2"":true}}]",,
3MD8CKRQZZ28V2W6PSUM62KZYK7RJN,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:11:00 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:11:00 PST 2020,,,3Z7EFSHGNAT764A6E1OUX0PF1OTXC7,A1XM3URUD94QOV,Submitted,Thu Nov 12 16:16:43 PST 2020,Thu Nov 12 16:17:15 PST 2020,Sun Nov 15 16:17:15 PST 2020,,,,32,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/63_ProFill.png,https://yzhouas.github.io/MHIP/All_box/63_Ours.png,"[{""Image"":{""img1"":false,""img2"":true}}]",,
3D7VY91L65CBG3L2WSLOMF7CKSZMB9,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:10:54 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:10:54 PST 2020,,,34T446B1C1TZ9E4VBPZNOM24RHFC0Y,A191V7PT3DQKDP,Submitted,Thu Nov 12 16:51:57 PST 2020,Thu Nov 12 16:52:19 PST 2020,Sun Nov 15 16:52:19 PST 2020,,,,22,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/15_OPN.png,https://yzhouas.github.io/MHIP/All_box/15_Ours.png,"[{""Image"":{""img1"":false,""img2"":true}}]",,
3D7VY91L65CBG3L2WSLOMF7CKSZMB9,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:10:54 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:10:54 PST 2020,,,386CSBG1O01YHQ0TIWGZHS1C8ZZ6QV,A1XM3URUD94QOV,Submitted,Thu Nov 12 16:36:04 PST 2020,Thu Nov 12 16:36:24 PST 2020,Sun Nov 15 16:36:24 PST 2020,,,,20,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/15_OPN.png,https://yzhouas.github.io/MHIP/All_box/15_Ours.png,"[{""Image"":{""img1"":true,""img2"":false}}]",,
3D7VY91L65CBG3L2WSLOMF7CKSZMB9,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:10:54 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:10:54 PST 2020,,,3J88R45B2HDQ0TJAJ6A0H0OM07GXPT,A2W2AP0ULMY38G,Submitted,Thu Nov 12 16:59:25 PST 2020,Thu Nov 12 16:59:32 PST 2020,Sun Nov 15 16:59:32 PST 2020,,,,7,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/15_OPN.png,https://yzhouas.github.io/MHIP/All_box/15_Ours.png,"[{""Image"":{""img1"":false,""img2"":true}}]",,
3D7VY91L65CBG3L2WSLOMF7CKSZMB9,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:10:54 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:10:54 PST 2020,,,3RXPCZQMQQQCXF5I9UZ6SI6TU191GW,A9IQ8ED0WSB77,Submitted,Thu Nov 12 16:27:05 PST 2020,Thu Nov 12 16:27:12 PST 2020,Sun Nov 15 16:27:12 PST 2020,,,,7,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/15_OPN.png,https://yzhouas.github.io/MHIP/All_box/15_Ours.png,"[{""Image"":{""img1"":false,""img2"":true}}]",,
3D7VY91L65CBG3L2WSLOMF7CKSZMB9,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:10:54 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:10:54 PST 2020,,,3SB4CE2TJWAJDPD8UNS3R5ZR1K1XAW,A1MC3CCKEU9UTR,Submitted,Thu Nov 12 15:36:33 PST 2020,Thu Nov 12 15:36:37 PST 2020,Sun Nov 15 15:36:37 PST 2020,,,,4,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/15_OPN.png,https://yzhouas.github.io/MHIP/All_box/15_Ours.png,"[{""Image"":{""img1"":false,""img2"":true}}]",,
3D7VY91L65CBG3L2WSLOMF7CKSZMB9,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:10:54 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:10:54 PST 2020,,,3X31TUMD7Y1SJ7JJKLWM5AB1QIO1LV,AIH7C1VQF6HHZ,Submitted,Thu Nov 12 15:47:16 PST 2020,Thu Nov 12 15:47:26 PST 2020,Sun Nov 15 15:47:26 PST 2020,,,,10,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/15_OPN.png,https://yzhouas.github.io/MHIP/All_box/15_Ours.png,"[{""Image"":{""img1"":false,""img2"":true}}]",,
3D7VY91L65CBG3L2WSLOMF7CKSZMB9,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:10:54 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:10:54 PST 2020,,,3YMU66OBIONN1QQWBJ2RK5M0BQ7HGD,A1ZQSTHC4A4XNG,Submitted,Thu Nov 12 16:42:14 PST 2020,Thu Nov 12 16:42:22 PST 2020,Sun Nov 15 16:42:22 PST 2020,,,,8,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/15_OPN.png,https://yzhouas.github.io/MHIP/All_box/15_Ours.png,"[{""Image"":{""img1"":true,""img2"":false}}]",,
371Q3BEXDHOAWW1NM3XDK6DL3K3SZX,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:10:54 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:10:54 PST 2020,,,32Z9ZLUT1MZBT37UZ2FZPEV22BLOHS,A1MC3CCKEU9UTR,Submitted,Thu Nov 12 15:29:06 PST 2020,Thu Nov 12 15:29:14 PST 2020,Sun Nov 15 15:29:14 PST 2020,,,,8,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/46_DVI.png,https://yzhouas.github.io/MHIP/All_box/46_Ours.png,"[{""Image"":{""img1"":false,""img2"":true}}]",,
371Q3BEXDHOAWW1NM3XDK6DL3K3SZX,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:10:54 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:10:54 PST 2020,,,3CTOC39K3850Z3AL6G1IQ5PMPEHJ74,AIH7C1VQF6HHZ,Submitted,Thu Nov 12 15:40:08 PST 2020,Thu Nov 12 15:40:30 PST 2020,Sun Nov 15 15:40:30 PST 2020,,,,22,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/46_DVI.png,https://yzhouas.github.io/MHIP/All_box/46_Ours.png,"[{""Image"":{""img1"":false,""img2"":true}}]",,
371Q3BEXDHOAWW1NM3XDK6DL3K3SZX,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:10:54 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:10:54 PST 2020,,,3IXEICO793YB96SLZ0AUMXCZS6X6T8,A1XM3URUD94QOV,Submitted,Thu Nov 12 16:27:32 PST 2020,Thu Nov 12 16:27:43 PST 2020,Sun Nov 15 16:27:43 PST 2020,,,,11,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/46_DVI.png,https://yzhouas.github.io/MHIP/All_box/46_Ours.png,"[{""Image"":{""img1"":false,""img2"":true}}]",,
371Q3BEXDHOAWW1NM3XDK6DL3K3SZX,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:10:54 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:10:54 PST 2020,,,3J4Q2Z4UTZIWB5FZ9ET3FM0PW1UWQO,A34JT9RNHPBH31,Submitted,Thu Nov 12 16:47:41 PST 2020,Thu Nov 12 16:48:15 PST 2020,Sun Nov 15 16:48:15 PST 2020,,,,34,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/46_DVI.png,https://yzhouas.github.io/MHIP/All_box/46_Ours.png,"[{""Image"":{""img1"":true,""img2"":false}}]",,
371Q3BEXDHOAWW1NM3XDK6DL3K3SZX,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:10:54 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:10:54 PST 2020,,,3PPTZCWALRZ050K4K1DAEQU7D2LQZT,A1ZVC2VT88SYEP,Submitted,Thu Nov 12 15:34:45 PST 2020,Thu Nov 12 15:35:15 PST 2020,Sun Nov 15 15:35:15 PST 2020,,,,30,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/46_DVI.png,https://yzhouas.github.io/MHIP/All_box/46_Ours.png,"[{""Image"":{""img1"":false,""img2"":true}}]",,
371Q3BEXDHOAWW1NM3XDK6DL3K3SZX,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:10:54 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:10:54 PST 2020,,,3SUWZRL0MZS9KNAO95LZNBCYPWC6EK,A1LK8J9O8U4TK9,Submitted,Thu Nov 12 16:39:54 PST 2020,Thu Nov 12 16:40:07 PST 2020,Sun Nov 15 16:40:07 PST 2020,,,,13,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/46_DVI.png,https://yzhouas.github.io/MHIP/All_box/46_Ours.png,"[{""Image"":{""img1"":true,""img2"":false}}]",,
371Q3BEXDHOAWW1NM3XDK6DL3K3SZX,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:10:54 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:10:54 PST 2020,,,3VE8AYVF8NCOUFT8XV23P7TP7SD8FM,A9IQ8ED0WSB77,Submitted,Thu Nov 12 16:18:47 PST 2020,Thu Nov 12 16:19:11 PST 2020,Sun Nov 15 16:19:11 PST 2020,,,,24,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/46_DVI.png,https://yzhouas.github.io/MHIP/All_box/46_Ours.png,"[{""Image"":{""img1"":false,""img2"":true}}]",,
3R868ACW4SR76RSWR33WVSUIF99GZ1,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:11:00 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:11:00 PST 2020,,,30ZX6P7VF9ATD2DF04KNUE8EEZ6J21,A1ZQSTHC4A4XNG,Submitted,Thu Nov 12 16:41:06 PST 2020,Thu Nov 12 16:41:58 PST 2020,Sun Nov 15 16:41:58 PST 2020,,,,52,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/73_Ours.png,https://yzhouas.github.io/MHIP/All_box/73_APAP.png,"[{""Image"":{""img1"":false,""img2"":true}}]",,
3R868ACW4SR76RSWR33WVSUIF99GZ1,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:11:00 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:11:00 PST 2020,,,3AWETUDC937NO2WL7T815O3LMS3IZH,A1MC3CCKEU9UTR,Submitted,Thu Nov 12 15:27:50 PST 2020,Thu Nov 12 15:27:55 PST 2020,Sun Nov 15 15:27:55 PST 2020,,,,5,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/73_Ours.png,https://yzhouas.github.io/MHIP/All_box/73_APAP.png,"[{""Image"":{""img1"":true,""img2"":false}}]",,
3R868ACW4SR76RSWR33WVSUIF99GZ1,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:11:00 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:11:00 PST 2020,,,3L4PIM1GQUV0CBPZ1U0R59VA3VTYRN,A1XM3URUD94QOV,Submitted,Thu Nov 12 16:32:11 PST 2020,Thu Nov 12 16:32:30 PST 2020,Sun Nov 15 16:32:30 PST 2020,,,,19,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/73_Ours.png,https://yzhouas.github.io/MHIP/All_box/73_APAP.png,"[{""Image"":{""img1"":false,""img2"":true}}]",,
3R868ACW4SR76RSWR33WVSUIF99GZ1,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:11:00 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:11:00 PST 2020,,,3L4PIM1GQUV0CBPZ1U0R59VA3VUYRO,A1LK8J9O8U4TK9,Submitted,Thu Nov 12 16:36:51 PST 2020,Thu Nov 12 16:36:59 PST 2020,Sun Nov 15 16:36:59 PST 2020,,,,8,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/73_Ours.png,https://yzhouas.github.io/MHIP/All_box/73_APAP.png,"[{""Image"":{""img1"":true,""img2"":false}}]",,
3R868ACW4SR76RSWR33WVSUIF99GZ1,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:11:00 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:11:00 PST 2020,,,3PW9OPU9PRZMILXBAFEHQECSKI312C,A1R92V4IRSZ3PB,Submitted,Thu Nov 12 16:25:10 PST 2020,Thu Nov 12 16:25:53 PST 2020,Sun Nov 15 16:25:53 PST 2020,,,,43,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/73_Ours.png,https://yzhouas.github.io/MHIP/All_box/73_APAP.png,"[{""Image"":{""img1"":true,""img2"":false}}]",,
3R868ACW4SR76RSWR33WVSUIF99GZ1,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:11:00 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:11:00 PST 2020,,,3TXWC2NHN05XCPH4878GW27FGOL9SR,AIH7C1VQF6HHZ,Submitted,Thu Nov 12 15:53:41 PST 2020,Thu Nov 12 15:54:21 PST 2020,Sun Nov 15 15:54:21 PST 2020,,,,40,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/73_Ours.png,https://yzhouas.github.io/MHIP/All_box/73_APAP.png,"[{""Image"":{""img1"":false,""img2"":true}}]",,
3R868ACW4SR76RSWR33WVSUIF99GZ1,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:11:00 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:11:00 PST 2020,,,3VW6495TLKF99C1LFPSLD5O76ICYYT,A7EP668Z0WF6G,Submitted,Thu Nov 12 16:55:59 PST 2020,Thu Nov 12 16:56:10 PST 2020,Sun Nov 15 16:56:10 PST 2020,,,,11,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/73_Ours.png,https://yzhouas.github.io/MHIP/All_box/73_APAP.png,"[{""Image"":{""img1"":false,""img2"":true}}]",,
3T2EL38U0MZ9ELMVTHKNSLI9DWKQX9,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:10:54 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:10:54 PST 2020,,,35GMH2SV3FWZ9TGS917T4BYPAWAOEV,A34JT9RNHPBH31,Submitted,Thu Nov 12 17:02:22 PST 2020,Thu Nov 12 17:02:30 PST 2020,Sun Nov 15 17:02:30 PST 2020,,,,8,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/71_Ours.png,https://yzhouas.github.io/MHIP/All_box/71_DVI.png,"[{""Image"":{""img1"":true,""img2"":false}}]",,
3T2EL38U0MZ9ELMVTHKNSLI9DWKQX9,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:10:54 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:10:54 PST 2020,,,3HHRAGRYX9KIEXPB1QR7CXXEJZMO9D,A1XM3URUD94QOV,Submitted,Thu Nov 12 16:19:50 PST 2020,Thu Nov 12 16:20:09 PST 2020,Sun Nov 15 16:20:09 PST 2020,,,,19,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/71_Ours.png,https://yzhouas.github.io/MHIP/All_box/71_DVI.png,"[{""Image"":{""img1"":true,""img2"":false}}]",,
3T2EL38U0MZ9ELMVTHKNSLI9DWKQX9,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:10:54 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:10:54 PST 2020,,,3PEIJLRY6U8GK2GBVSOV9UWIT32WX4,AIH7C1VQF6HHZ,Submitted,Thu Nov 12 15:24:13 PST 2020,Thu Nov 12 15:24:27 PST 2020,Sun Nov 15 15:24:27 PST 2020,,,,14,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/71_Ours.png,https://yzhouas.github.io/MHIP/All_box/71_DVI.png,"[{""Image"":{""img1"":true,""img2"":false}}]",,
3T2EL38U0MZ9ELMVTHKNSLI9DWKQX9,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:10:54 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:10:54 PST 2020,,,3PH3VY7DJMC5PXGQWACG6FCT14FZWL,A2W2AP0ULMY38G,Submitted,Thu Nov 12 16:48:10 PST 2020,Thu Nov 12 16:48:25 PST 2020,Sun Nov 15 16:48:25 PST 2020,,,,15,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/71_Ours.png,https://yzhouas.github.io/MHIP/All_box/71_DVI.png,"[{""Image"":{""img1"":true,""img2"":false}}]",,
3T2EL38U0MZ9ELMVTHKNSLI9DWKQX9,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:10:54 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:10:54 PST 2020,,,3R08VXYT7DAM5NAKDFKXFVJURB2W7Q,A1LK8J9O8U4TK9,Submitted,Thu Nov 12 16:47:11 PST 2020,Thu Nov 12 16:47:15 PST 2020,Sun Nov 15 16:47:15 PST 2020,,,,4,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/71_Ours.png,https://yzhouas.github.io/MHIP/All_box/71_DVI.png,"[{""Image"":{""img1"":true,""img2"":false}}]",,
3T2EL38U0MZ9ELMVTHKNSLI9DWKQX9,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:10:54 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:10:54 PST 2020,,,3TXD01ZLD5WCUW3WGH7PUVENFTU4U8,A1MC3CCKEU9UTR,Submitted,Thu Nov 12 16:05:38 PST 2020,Thu Nov 12 16:05:43 PST 2020,Sun Nov 15 16:05:43 PST 2020,,,,5,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/71_Ours.png,https://yzhouas.github.io/MHIP/All_box/71_DVI.png,"[{""Image"":{""img1"":true,""img2"":false}}]",,
